linea;nodo_1;nodo_2;distancia;descripcion;tipodia;hora_desde;hora_hasta;tr_optimo;tr_minimo;tr_maximo;trayecto;sentido;secuencia;tipo_arco;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;06:30:00;08:00:00;0:08:04;0:07:47;0:08:10;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;08:00:00;09:00:00;0:08:56;0:08:39;0:09:07;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;09:00:00;16:00:00;0:07:59;0:07:35;0:08:23;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;16:00:00;17:00:00;0:07:59;0:07:35;0:08:23;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;17:00:00;18:30:00;0:07:59;0:07:35;0:08:23;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;18:30:00;19:30:00;0:07:59;0:07:35;0:08:23;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;19:30:00;20:30:00;0:07:59;0:07:35;0:08:23;1422;1;1;1;
55;Portal Suba T7;La Campiña B - 1 ó 5;1002;J73 UNIVERSIDADES;Habil;20:30:00;30:00:00;0:07:59;0:07:35;0:08:23;1422;1;1;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;01:00:00;05:30:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;05:30:00;06:30:00;0:47:31;0:45:09;0:49:54;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;06:30:00;08:00:00;0:48:32;0:46:07;0:50:58;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;08:00:00;09:00:00;0:47:34;0:45:11;0:49:56;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;09:00:00;16:00:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;16:00:00;17:00:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;17:00:00;18:30:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;18:30:00;19:30:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;19:30:00;20:30:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;La Campiña B - 1 ó 5;Universidades A - 2 ó 5;22396;J73 UNIVERSIDADES;Habil;20:30:00;30:00:00;0:47:52;0:45:29;0:50:16;1422;1;2;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;01:00:00;05:30:00;0:54:52;0:52:07;0:57:36;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;05:30:00;06:30:00;0:54:52;0:52:07;0:57:36;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;06:30:00;08:00:00;0:54:52;0:52:07;0:57:36;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;08:00:00;09:00:00;0:54:52;0:52:07;0:57:36;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;09:00:00;16:00:00;0:54:52;0:52:07;0:57:36;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;16:00:00;17:00:00;0:54:19;0:51:23;0:56:37;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;17:00:00;18:30:00;1:00:10;0:57:10;1:03:11;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;18:30:00;19:30:00;0:59:18;0:56:20;1:02:16;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;19:30:00;20:30:00;0:52:09;0:49:19;0:53:21;1423;1;1;1;
55;Universidades A - 4 ó 6;Portal Suba T7;22878;C73 P.SUBA;Habil;20:30:00;30:00:00;0:48:22;0:45:22;0:50:20;1423;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;01:00:00;05:30:00;0:51:39;0:49:24;0:54:02;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;05:30:00;06:30:00;0:54:39;0:51:55;0:57:23;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;06:30:00;08:00:00;0:57:12;0:54:20;1:00:04;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;08:00:00;09:00:00;0:54:21;0:51:19;0:55:40;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;09:00:00;16:00:00;0:53:00;0:50:12;0:54:37;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;16:00:00;17:00:00;0:55:40;0:53:02;0:57:00;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;17:00:00;18:30:00;0:56:39;0:53:49;0:59:29;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;18:30:00;19:30:00;0:53:20;0:50:29;0:54:42;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;19:30:00;20:30:00;0:51:06;0:48:20;0:52:47;1429;1;1;1;
109;Portal Eldorado T-3B;Alcalá B - 4 ó 6;22580;B23 ALCALÁ;Habil;20:30:00;30:00:00;0:47:52;0:44:31;0:50:23;1429;1;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;01:00:00;05:30:00;0:42:33;0:40:25;0:44:41;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;05:30:00;06:30:00;0:44:59;0:42:44;0:47:14;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;06:30:00;08:00:00;0:45:50;0:43:32;0:48:07;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;08:00:00;09:00:00;0:48:28;0:46:03;0:50:54;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;09:00:00;16:00:00;0:47:15;0:44:30;0:49:30;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;16:00:00;17:00:00;0:49:15;0:45:45;0:51:00;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;17:00:00;18:30:00;0:52:19;0:49:42;0:54:56;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;18:30:00;19:30:00;0:57:38;0:50:03;0:59:49;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;19:30:00;20:30:00;0:55:05;0:47:00;0:58:23;1414;2;1;1;
111;Museo Nacional A - 3 ó 6;Portal Américas T4;14916;F51 P. Américas;Habil;20:30:00;30:00:00;0:44:30;0:40:45;0:48:45;1414;2;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;01:00:00;05:30:00;0:42:37;0:40:08;0:44:02;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;05:30:00;06:30:00;0:47:41;0:45:18;0:50:04;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;06:30:00;08:00:00;0:49:08;0:46:40;0:51:35;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;08:00:00;09:00:00;0:46:20;0:44:01;0:48:39;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;09:00:00;16:00:00;0:45:29;0:42:44;0:47:41;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;16:00:00;17:00:00;0:46:34;0:43:16;0:47:40;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;17:00:00;18:30:00;0:47:54;0:44:20;0:49:19;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;18:30:00;19:30:00;0:47:06;0:44:45;0:49:27;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;19:30:00;20:30:00;0:44:02;0:41:50;0:46:14;1457;1;1;1;
203;Portal Sur T9;Museo Nacional A - 2 ó 5;13878;M47 M. NACIONAL;Habil;20:30:00;30:00:00;0:40:40;0:36:45;0:42:45;1457;1;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;01:00:00;05:30:00;0:12:38;0:11:46;0:13:05;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;05:30:00;06:30:00;0:12:22;0:11:45;0:12:59;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;06:30:00;08:00:00;0:10:30;0:06:30;0:13:45;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;08:00:00;09:00:00;0:12:22;0:11:45;0:12:59;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;09:00:00;16:00:00;0:13:17;0:12:25;0:13:42;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;16:00:00;17:00:00;0:13:58;0:12:54;0:14:23;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;17:00:00;18:30:00;0:14:46;0:13:50;0:15:25;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;18:30:00;19:30:00;0:14:15;0:13:21;0:14:47;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;19:30:00;20:30:00;0:09:30;0:09:00;0:10:00;1457;2;1;1;
203;Museo Nacional A - 2 ó 5;Las Nieves A - 1;1136;G47 P. SUR;Habil;20:30:00;30:00:00;0:10:00;0:09:15;0:10:15;1457;2;1;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;01:00:00;05:30:00;0:30:54;0:28:17;0:32:16;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;05:30:00;06:30:00;0:38:41;0:36:45;0:40:37;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;06:30:00;08:00:00;0:40:00;0:29:15;0:47:30;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;08:00:00;09:00:00;0:38:41;0:36:45;0:40:37;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;09:00:00;16:00:00;0:38:26;0:35:23;0:39:58;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;16:00:00;17:00:00;0:40:54;0:37:05;0:42:20;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;17:00:00;18:30:00;0:39:17;0:36:17;0:41:20;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;18:30:00;19:30:00;0:39:37;0:37:38;0:41:35;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;19:30:00;20:30:00;0:40:47;0:38:02;0:42:17;1457;2;2;1;
203;Las Nieves A - 1;Portal Sur T9;12330;G47 P. SUR;Habil;20:30:00;30:00:00;0:39:36;0:37:10;0:39:36;1457;2;2;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;01:00:00;05:30:00;0:57:45;0:53:30;1:00:45;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;05:30:00;06:30:00;1:01:38;0:58:33;1:04:43;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;06:30:00;08:00:00;1:01:52;0:58:47;1:04:58;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;08:00:00;09:00:00;0:56:53;0:54:02;0:59:43;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;09:00:00;16:00:00;0:54:24;0:51:41;0:57:07;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;16:00:00;17:00:00;0:57:05;0:54:14;0:59:56;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;17:00:00;18:30:00;0:58:20;0:55:25;1:01:15;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;18:30:00;19:30:00;0:55:20;0:52:34;0:58:06;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;19:30:00;20:30:00;0:53:49;0:51:08;0:56:31;1477;1;1;1;
265;Portal Sur T2;Héroes A - 4 ó 6;19249;4 - Héroes;Habil;20:30:00;30:00:00;0:55:59;0:51:56;0:57:20;1477;1;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;01:00:00;05:30:00;0:27:29;0:25:53;0:27:53;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;05:30:00;06:30:00;0:28:16;0:27:04;0:29:06;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;06:30:00;08:00:00;0:29:03;0:27:33;0:29:56;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;08:00:00;09:00:00;0:29:21;0:27:55;0:30:12;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;09:00:00;16:00:00;0:28:47;0:27:20;0:29:39;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;16:00:00;17:00:00;0:33:02;0:31:03;0:34:13;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;17:00:00;18:30:00;0:32:26;0:30:51;0:33:13;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;18:30:00;19:30:00;0:30:43;0:28:35;0:32:24;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;19:30:00;20:30:00;0:27:51;0:26:29;0:28:31;1477;2;1;1;
265;Héroes A - 4 ó 6;Ricaurte A - 1;10142;4 - Portal Sur;Habil;20:30:00;30:00:00;0:26:59;0:25:15;0:28:04;1477;2;1;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;01:00:00;05:30:00;0:26:29;0:24:53;0:26:53;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;05:30:00;06:30:00;0:27:16;0:26:05;0:28:06;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;06:30:00;08:00:00;0:29:07;0:27:33;0:30:01;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;08:00:00;09:00:00;0:27:19;0:25:56;0:28:08;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;09:00:00;16:00:00;0:27:47;0:26:20;0:28:39;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;16:00:00;17:00:00;0:29:43;0:27:53;0:30:49;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;17:00:00;18:30:00;0:37:30;0:34:45;0:39:30;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;18:30:00;19:30:00;0:39:45;0:37:15;0:42:00;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;19:30:00;20:30:00;0:31:45;0:28:45;0:33:15;1477;2;2;1;
265;Ricaurte A - 1;Portal Sur T2;9138;4 - Portal Sur;Habil;20:30:00;30:00:00;0:25:59;0:24:15;0:27:04;1477;2;2;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;;05:30:00;0:19:44;0:18:29;0:20:18;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;05:30:00;06:30:00;0:22:10;0:21:04;0:23:17;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;06:30:00;08:00:00;0:23:32;0:22:22;0:24:43;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;08:00:00;09:00:00;0:22:18;0:21:11;0:23:25;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;09:00:00;16:00:00;0:22:00;0:20:55;0:22:56;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;16:00:00;17:00:00;0:22:01;0:20:55;0:22:38;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;17:00:00;18:30:00;0:24:02;0:22:50;0:25:14;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;18:30:00;19:30:00;0:22:17;0:21:11;0:23:24;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;19:30:00;20:30:00;0:21:19;0:20:15;0:22:23;1464;1;1;1;
269;Guatoque - Veraguas B - 1 ó 5;Calle 45 C - 3;5763;8 Terminal;Habil;20:30:00;30:00:00;0:17:43;0:16:26;0:18:15;1464;1;1;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;01:00:00;05:30:00;0:12:40;0:11:47;0:13:04;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;05:30:00;06:30:00;0:14:22;0:13:34;0:14:51;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;06:30:00;08:00:00;0:15:12;0:14:20;0:15:41;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;08:00:00;09:00:00;0:14:28;0:13:42;0:15:00;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;09:00:00;16:00:00;0:12:40;0:11:59;0:13:16;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;16:00:00;17:00:00;0:14:30;0:13:42;0:14:56;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;17:00:00;18:30:00;0:15:12;0:14:17;0:15:56;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;18:30:00;19:30:00;0:12:52;0:12:06;0:13:25;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;19:30:00;20:30:00;0:12:22;0:11:39;0:12:46;1464;1;2;1;
269;Calle 45 C - 3;Calle 76 C - 3;3578;8 Terminal;Habil;20:30:00;30:00:00;0:11:14;0:10:19;0:11:37;1464;1;2;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;01:00:00;05:30:00;0:33:57;0:31:37;0:34:59;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;05:30:00;06:30:00;0:35:55;0:33:57;0:37:04;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;06:30:00;08:00:00;0:38:38;0:36:30;0:39:51;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;08:00:00;09:00:00;0:36:09;0:34:16;0:37:26;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;09:00:00;16:00:00;0:34:59;0:33:10;0:36:36;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;16:00:00;17:00:00;0:37:32;0:35:39;0:39:24;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;17:00:00;18:30:00;0:34:51;0:32:48;0:36:29;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;18:30:00;19:30:00;0:33:09;0:31:16;0:34:32;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;19:30:00;20:30:00;0:33:09;0:31:18;0:34:13;1464;1;3;1;
269;Calle 76 C - 3;Terminal A - 4 ó 6;11812;8 Terminal;Habil;20:30:00;30:00:00;0:30:12;0:27:49;0:31:11;1464;1;3;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;01:00:00;05:30:00;0:36:32;0:34:21;0:37:38;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;05:30:00;06:30:00;0:38:18;0:36:28;0:39:04;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;06:30:00;08:00:00;0:40:01;0:38:05;0:42:29;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;08:00:00;09:00:00;0:41:53;0:39:25;0:43:33;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;09:00:00;16:00:00;0:39:55;0:37:39;0:41:16;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;16:00:00;17:00:00;0:42:52;0:40:18;0:45:34;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;17:00:00;18:30:00;0:45:48;0:42:25;0:47:38;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;18:30:00;19:30:00;0:39:17;0:36:47;0:41:15;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;19:30:00;20:30:00;0:37:18;0:35:09;0:38:41;1463;1;1;1;
269;Terminal A - 1;Calle 76 C - 2;11807;8 Guatoque;Habil;20:30:00;30:00:00;0:34:43;0:32:24;0:36:10;1463;1;1;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;01:00:00;05:30:00;0:29:06;0:27:39;0:30:33;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;05:30:00;06:30:00;0:32:42;0:31:04;0:34:20;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;06:30:00;08:00:00;0:32:06;0:30:31;0:34:08;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;08:00:00;09:00:00;0:31:05;0:29:14;0:32:21;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;09:00:00;16:00:00;0:30:47;0:29:00;0:31:51;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;16:00:00;17:00:00;0:35:48;0:33:37;0:38:06;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;17:00:00;18:30:00;0:35:02;0:33:17;0:36:48;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;18:30:00;19:30:00;0:33:45;0:32:04;0:35:26;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;19:30:00;20:30:00;0:30:43;0:29:10;0:32:15;1463;1;2;1;
269;Calle 76 C - 2;Guatoque - Veraguas A - 3 ó 6;9270;8 Guatoque;Habil;20:30:00;30:00:00;0:26:41;0:24:52;0:27:50;1463;1;2;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;01:00:00;05:30:00;1:06:36;1:03:16;1:09:56;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;05:30:00;06:30:00;1:10:10;1:06:40;1:13:41;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;06:30:00;08:00:00;1:11:03;1:07:30;1:14:36;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;08:00:00;09:00:00;1:08:36;1:05:10;1:12:02;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;09:00:00;16:00:00;1:08:00;1:04:15;1:10:30;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;16:00:00;17:00:00;1:13:20;1:07:56;1:17:40;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;17:00:00;18:30:00;1:13:30;1:09:15;1:16:00;1521;1;1;1;
333;PORTAL 20 DE JULIO T4;Portal Suba T7;24990;C25 - Portal Suba;Habil;18:30:00;19:30:00;1:09:45;1:06:15;1:12:00;1521;1;1;1;
